SMILES,Prediction_Score
N#Cc1ccc(Cl)cc1NCc1ccc(CN2CCCC2=O)cc1,0.385
CC(NC(=O)c1cnc2n(c1=O)CCS2)c1ccc(-c2cccc(C#N)c2)cc1,0.38
CCNC(=O)NC(=O)C(Sc1nnc(-c2ccco2)o1)c1ccccc1,0.38
CCS(=O)(=O)c1cccc(NC(=O)c2cc3c(F)cccc3[nH]2)c1,0.38
O=C(COc1ccccc1C(=O)NCc1ccccn1)Nc1ccccc1F,0.38
CC(=O)Nc1cccc(NC(=O)c2cccc(N3CC=CC3)c2)c1,0.38
Cc1ncc(CN(C)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2)s1,0.375
Cc1cc2nc(NCc3ccc(NC(N)=O)cc3)c3ccccc3n2n1,0.375
Cc1c(C(=O)N2CCc3ccccc3C2C(N)=O)cnn1-c1ccc(F)cc1F,0.375
O=C1CCc2cc(C(=O)Nc3ccc(Cl)cc3)ccc2N1,0.375
COc1cc2c(cc1OC)CN(Cc1nc(COc3ccc(F)cc3)no1)CC2,0.375
O=C(Nc1nn2cc(-c3ccccc3)nc2s1)c1ccccc1,0.375
CC(C(=O)Nc1nc2ccc(F)cc2s1)n1c(=O)oc2ccccc21,0.375
C[C@@H](C(=O)N1CCc2ccccc2C1C(=O)O)c1ccccc1,0.375
Cc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccc(N3CCCS3(=O)=O)cc2)cs1,0.375
O=C(Nc1cc(Cl)ccc1-n1cncn1)C(c1ccccc1)c1ccccc1,0.375
Cc1c(-c2ccccc2)sc2ncnc(NCC(=O)NCc3ccco3)c12,0.375
COc1ccccc1NC(=O)Nc1cccc(S(=O)(=O)Nc2ccccc2OC)c1,0.375
O=C(Nc1ccccc1N1CCOCC1)c1ccc(OCc2cscn2)cc1,0.37
Cc1nn(-c2ccccc2)c(C)c1C(=O)N1CCC(c2nc3ccccc3s2)CC1,0.37
O=C(O)c1ccc(NC(=O)c2cc3cc(F)ccc3s2)cc1,0.37
O=C(Nc1cccc(Oc2cnccn2)c1)c1cc2ccccc2[nH]1,0.37
COc1ccccc1NC(=O)c1cccc(OCc2cscn2)c1,0.37
Cc1cnn(-c2ccccc2)c1NC(=O)C1COc2ccccc21,0.37
CC(C)c1nc2c(n1C)CCN(Cc1cn3ccccc3c1C#N)C2,0.365
Cc1ccc(-c2nc(C(=O)Nc3ccc(F)c(C(N)=O)c3)cs2)o1,0.365
N#CC1CCC(N2CCCC(NC(=O)c3ccc4ccccc4c3)C2)C1,0.365
Cc1cccc(OCCC(=O)N(Cc2ccccc2)Cc2nc3ccccc3c(=O)[nH]2)c1C,0.365
O=C1CCCc2cc(C(=O)N3CCc4ccccc4C3C(=O)O)ccc2N1,0.365
Cc1ccn(Cc2ccn(-c3c(F)cccc3F)n2)c(=O)c1C#N,0.365
COc1ccc(Cl)cc1NC(=O)CSc1nnc(-c2n[nH]c3ccccc23)o1,0.36
Cc1nc(-c2ccc3c(c2)CCN3C(=O)COc2ccccc2C(N)=O)cs1,0.36
NC(=O)c1ccc(Cl)c(NC(=O)C[C@@H]2C[C@H]2c2ccccc2)c1,0.36
CC(Oc1ccc(-c2ccccc2)cc1Cl)C(=O)Nc1ccc(C(N)=O)cc1,0.36
COCc1c(C(=O)NCc2nc3ccccc3s2)sc2cccc(F)c12,0.36
COc1ccccc1OCC(=O)NCc1ccc(-c2ccc(Cl)cc2)o1,0.36
NC(=O)C1c2ccccc2CCN1C(=O)c1cccc2cc[nH]c12,0.36
NC(=O)c1ccc(NS(=O)(=O)c2cccc3ccccc23)c(F)c1,0.36
CSc1nc2ccc(N3C(=O)C(c4cccc(Br)c4)N(C)C3=O)cc2s1,0.355
COC(=O)c1ccoc1COc1ccccc1C(=O)NCc1ccccc1,0.355
O=C(c1n[nH]c2ccccc12)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.355
CN(CC(=O)Nc1cccc(C(=O)NC2CC2)c1)C1CCc2ccccc21,0.355
O=C(Cc1c[nH]c2ccccc12)Nc1cccc(-c2cnco2)c1,0.355
O=C(c1c[nH]nc1-c1ccc(Cl)cc1)N1CCc2cnccc21,0.355
NC(=O)c1cc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2)ccc1F,0.355
O=C(NCc1ccccc1F)c1cc(-c2cccs2)on1,0.355
O=c1c(NCc2ccc(Cl)cc2)nccn1-c1ccccc1,0.35
O=C(Cc1csc(Cc2ccccc2)n1)N1CCc2ccc(O)cc2C1,0.35
NC(=O)C(NC(=O)c1cnc(-c2ccccc2)s1)c1ccccc1,0.35
NS(=O)(=O)c1cccc(NC(=O)C2CC(=O)N(c3cccc4ccccc34)C2)c1,0.35
O=C(Nc1nccs1)C1Cc2ccccc2CN1C(=O)c1ccccc1,0.35
COC(=O)c1ccccc1OCC(=O)NC1CCCc2ccccc21,0.35
Cn1c(CNC(=O)C(Cc2ccccc2)N2C(=O)c3ccccc3C2=O)cc(=O)n(C)c1=O,0.35
CCN(Cc1ccncc1)C(=O)NCC(c1ccccc1)c1c[nH]c2ccccc12,0.35
CN(C)C(=O)C(Sc1n[nH]c2nc3ccccc3n12)c1ccccc1,0.35
O=C(c1ccc(-n2cccn2)cc1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.345
Cc1ccn2cc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)nc2c1,0.345
COc1cccc(CNC(=O)CSc2nnc(-c3ccccc3)c3ccccc23)c1,0.345
O=C1CC(CC(=O)N2CCc3ccccc3C2Cc2ccccc2)C(=O)N1,0.345
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc2cc(Br)ccc2o1,0.345
O=C(NCC(O)CN1CCc2ccccc2C1)Nc1ccccc1F,0.345
CC(NC(=O)Cn1cnc2sc(-c3ccccc3)cc2c1=O)c1ccccn1,0.345
CC(=O)N1CCC(NC(=O)c2ccccc2-n2cnnn2)c2ccc(F)cc2C1,0.345
O=C(c1cn(-c2ccccc2)nn1)N1CCC(Cc2nc3ccccc3[nH]2)CC1,0.345
Cc1noc(C)c1COc1cccc(C(=O)NC2CCSc3ccc(F)cc32)c1,0.345
NC(=O)CNC(=O)c1sc(-c2ccccc2)nc1-c1ccccc1,0.345
CC1Sc2ccc(C(=O)N3CCCC3c3nc4ccccc4s3)cc2NC1=O,0.345
O=C(c1ccc(-n2cccn2)cc1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.345
O=C(c1cnn(Cc2ccccc2)c1)N1CCC(c2nc3ccccc3s2)CC1,0.345
O=C(OCc1nnc(-c2ccccc2)o1)c1cc2ccccc2cc1O,0.345
COc1cccc(OC)c1CC(=O)NCc1ccc(-n2ccnc2)c(F)c1,0.345
Cc1cccn2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)nc12,0.345
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2Cc1ccc(C#N)c(F)c1,0.345
COc1ccc(C(N)=O)cc1NC(=O)CC1CCCc2ccccc21,0.34
Cc1cccc(N2CCN(C(=O)c3cccc(C#N)c3)CC2)c1C,0.34
Cc1cccc(COc2cccc(CC(=O)Nc3ccc4c(=O)[nH]ccc4c3)c2)c1,0.34
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cnn(Cc2ccccc2Cl)c1,0.34
O=C(Nc1ccc2ncccc2c1)c1cccc2cc[nH]c12,0.34
O=C(O)c1coc(Cn2cnc3scc(-c4ccccc4)c3c2=O)c1,0.34
O=C(Nc1ccccc1C(F)(F)F)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,0.34
CCN(CC(=O)NCc1cccs1)S(=O)(=O)c1ccc(C(C)C)cc1,0.34
CCc1ccc(C(=O)N2CCN(C(=O)c3ccc4[nH]cnc4c3)CC2)cc1,0.34
N#Cc1cccc(NC(=O)COc2nc3ccccc3nc2N2CCOCC2)c1,0.34
CN1C(=O)CN(C(=O)c2cc(-n3cccn3)ccn2)c2ccccc21,0.34
COc1cc(C(=O)N2CCC(c3nnc4ccccn34)CC2)ccc1OCc1ccccc1,0.34
Clc1cccc(-n2c(SCc3nnc(-c4ccco4)o3)nnc2N2CCCC2)c1,0.34
CCN1CCN(c2ccccc2NC(=O)COc2ccc3c(c2)CCC(=O)N3)CC1,0.34
O=C1Cc2cc(-c3csc(-c4cccc(NC(=O)C5CC5)c4)n3)ccc2N1,0.34
O=C(Nc1ccc(C(=O)NC2CC2)cc1)c1ccoc1,0.34
O=C(NC1CC1c1ccccc1)c1ccccc1-n1cnnn1,0.34
Cc1[nH]nc2ncc(C(=O)NC(C(N)=O)c3ccccc3)cc12,0.335
O=C(NCc1ccc2c(c1)OCO2)c1ccc(=O)n(Cc2ccccc2)n1,0.335
Cc1nc(-c2ccccn2)sc1C(=O)Nc1cnc2ccccc2c1,0.335
Cc1cc(F)ccc1S(=O)(=O)Nc1cc(-c2ccccc2)on1,0.335
O=C(c1c[nH]nc1-c1ccccc1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.335
Cc1cccc(-n2cnc3cc(C(=O)NCc4cccc(CO)c4)ccc32)c1,0.335
O=C1NCCN(C(=O)Cc2cn3ccccc3n2)C1c1ccccc1F,0.335
CCOc1ccccc1NC(=O)COC(=O)c1c[nH]c2ccccc12,0.335
COc1cc(CNc2ccccc2OCc2cscn2)ccc1O,0.335
CCn1c(NC(=O)c2ccc(Cl)c(N3CCCC3=O)c2)nc2ccccc21,0.335
O=C(NCc1ccncc1)c1ccc(NC(=O)c2cccc(-n3ccnn3)c2)cc1,0.335
COc1ccc(C2CCCN2Cc2cccc(C#N)c2)cc1,0.335
CN1C(=O)CCc2cc(Nc3ncnc4ccc(S(C)(=O)=O)cc34)ccc21,0.335
Cc1c(F)cccc1C(=O)N1C[C@H](C(=O)O)[C@H](c2ccccc2)C1,0.335
CNc1ccc(C(=O)N(Cc2ccc(C#N)cc2)Cc2cccc(F)c2)nc1,0.33
CCc1ccnc(C(=O)N2CCCC(c3n[nH]c(-c4ccccc4)n3)C2)c1,0.33
N#Cc1ccc(-c2nnc(CN3CCC(Nc4ccccc4)C3)o2)cc1,0.33
O=C(CN1CCN(C(=O)c2ccc(F)cc2)CC1)Nc1ccccc1OC(F)F,0.33
CC(N)(C(=O)NCC(c1ccccc1Cl)c1c[nH]c2ccccc12)C1CC1,0.33
CN(C)C(=O)CC(NC(=O)N1CCc2ccc(F)cc21)c1ccccc1,0.33
Cc1cc(C)c2cc(C(=O)Nc3ccc(CC#N)cc3)[nH]c2c1,0.33
N#Cc1ccc(OC(F)F)c(NC(=O)C2=Cc3ccccc3OC2)c1,0.33
Cc1nc(NC(=O)c2c(F)cccc2F)sc1Cc1ccc(F)cc1,0.33
Cc1ccc(C(NCC(=O)Nc2ccnn2C2CCCC2)c2ccccc2)cc1,0.325
O=C(Nc1ccncc1F)c1cc2c(s1)-c1ccccc1CC2,0.325
N#Cc1ccccc1OCc1noc(-c2ccc(Cl)cc2)n1,0.325
O=C(Nc1ccccc1Oc1cccc(F)c1)C(=O)NC1CCc2cn[nH]c2C1,0.325
Cc1ccc(C(CN2CCOCC2)NC(=O)c2ccc3ccccc3n2)cc1,0.325
CN(C)S(=O)(=O)c1ccc2c(c1)CCN2Cc1nnnn1-c1ccccc1,0.325
CC(=O)N1CCc2cc(NC(=O)c3ccc(CN4CCCC4=O)cc3)ccc21,0.325
O=C(c1cccc(OC(F)F)c1)N1CCN(c2ccccc2O)CC1,0.325
O=C(NCC1CS(=O)(=O)c2ccccc21)NC1CCCC(c2ccccc2)CC1,0.325
Cc1ccc(S(=O)(=O)Nc2cccc(-n3ccc(C(N)=O)n3)c2)cc1,0.325
CCn1nnc2cc(C(=O)Nc3nc(-c4ccc5c(c4)CC(=O)N5)cs3)ccc21,0.325
COc1cc2c(cc1OC)CN(CCC(=O)Nc1ccc(C#N)c(Cl)c1)CC2,0.325
COCc1ccccc1CNC(=O)c1cnc2ccccc2n1,0.325
Cc1ccc(C(=O)NCC(=O)NC(c2ccccc2F)c2nccn2C)s1,0.325
O=C(CNS(=O)(=O)c1cccc(Cl)c1)OCc1csc(-c2ccccc2)n1,0.32
Cc1c(C(=O)Nc2cccc(Cl)c2N2CCOCC2)cnn1-c1ccc(Cl)cc1,0.32
Cc1nc(-c2ccc(CCNC(=O)CCc3ncc(-c4ccccc4)o3)s2)cs1,0.32
O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,0.32
O=S(=O)(Nc1cccc(OCc2ccccn2)c1)c1ccc2ccccc2c1,0.32
Cc1nc2ccc(NC(=O)c3ccc(OCC(N)=O)cc3)cc2s1,0.32
CN1CC(=O)Nc2cc(C(=O)Nc3ccc(F)cc3)ccc21,0.32
O=C(O)CSc1ncnc2sc(-c3ccccc3)cc12,0.32
CN(C(=O)c1cc2ccccc2[nH]1)C1CCCc2ccccc21,0.32
O=c1cc(NCc2ccccc2F)nc2ccccn12,0.32
Cc1ccc(-c2csc(NC(=O)C3CC(=O)N(Cc4ccco4)C3)n2)cc1,0.32
CN1CCN(C(=O)CC(NC(=O)c2ccccc2)c2ccccc2)CC1,0.32
Cc1ccccc1C(C)Cc1nnc([C@H]2CCO[C@@H]2c2ccccc2)o1,0.32
O=S(=O)(Cc1cccc(Cl)c1)NCC(c1ccccc1)N1CCOCC1,0.32
Cc1ccc(C)c(-n2ncc(NC(C)c3cn4ccccc4n3)c2C)c1,0.32
Cc1ccc(N(Cc2ccco2)C(=O)Cc2csc(-c3ccco3)n2)cc1,0.32
Cc1sc2ncn(CC(=O)N(Cc3ccccc3)c3ccccc3)c(=O)c2c1C,0.32
Cc1ccc(CNC(=O)c2nnc(CN3CCc4sccc4C3)s2)cc1,0.32
Cc1cccnc1NC(=O)c1oc2c(ccc3ccccc32)c1C,0.315
N#Cc1cnc2ccccc2c1N1CCN(CCc2ccccn2)CC1,0.315
CCN(CC)C(CNC(=O)c1ccccn1)c1ccccc1,0.315
O=C(NCc1cn2ccccc2n1)c1cc(Cl)ccc1O,0.315
COC(=O)C1C2c3ccccc3OC1(C)N=c1sc(=Cc3ccc(C)o3)c(=O)n12,0.315
