SMILES,Prediction_Score
N#Cc1ccc(NC(=O)Nc2ccc3oc(C4CC4)nc3c2)cc1,0.827
O=C1Nc2ccc(S(=O)(=O)Nc3cc(C4CCCCC4)[nH]n3)c3cccc1c23,0.8198
Cc1cc(NC(=O)C(C)OC(=O)c2n[nH]c(=O)c3ccccc23)no1,0.8196
CO[C@H]1C[C@@H](C(N)=O)N(c2ccc3c(Cl)ccc(C)c3n2)C1,0.8191
CCn1nnnc1SCC(=O)Nc1c(C#N)cnn1-c1ccccc1,0.8187
CC1Oc2ccc(NS(=O)(=O)c3cccc(CC#N)c3)cc2NC1=O,0.8173
COc1ccc(CN2CCN(C(=O)COc3ccc(C#N)cc3)CC2)cc1,0.8171
CN1CCc2nc(NC(=O)c3cnn(-c4ccccc4Cl)c3)sc2C1,0.8167
CS(=O)(=O)c1ccc2nc(NC(=O)c3ccc(-n4cnnn4)cc3)sc2c1,0.8154
Cc1cccc(C)c1CCNc1nn2c(=O)ccnc2s1,0.8152
O=C(Nc1ccc2c(c1)OCO2)c1n[nH]c2ccccc12,0.8129
N#Cc1ccc(-c2nnc(CN3CCC(Nc4ccccc4)C3)o2)cc1,0.8124
Cc1cc(S(C)(=O)=O)cc(C(=O)N2Cc3cccc(Cl)c3C2)c1C,0.8122
Cc1[nH]nc2ncc(C(=O)NC(C(N)=O)c3ccccc3)cc12,0.8114
Cc1cc(NC(=O)C(C)Cc2cccc(F)c2)nc(=O)[nH]1,0.8109
COc1cc2c(cc1OC)CN(CCC(=O)Nc1ccc(C#N)c(Cl)c1)CC2,0.8106
O=C(Nc1cc(-c2cccs2)n[nH]1)c1ccccc1,0.8093
O=C1CC[C@@H](Nc2cnc3cc(Cl)ccc3n2)[C@H](C2CCNCC2)N1,0.8074
O=C(COc1ccc(Cl)c2cccnc12)NCC1CCN(c2ccccc2)C1,0.8063
COc1ccc(C)cc1C(C)Nc1ccc2c(c1)C(=O)NC2,0.8057
CSc1cccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CC(=O)N3)c1,0.804
O=C(NC1CCN(c2ncnc3cc(Cl)ccc23)CC1)c1ccccc1,0.8035
CS(=O)(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1,0.8024
O=C(Nc1nn2cc(-c3ccccc3)nc2s1)c1ccccc1,0.8021
Cc1[nH]nc(C(F)F)c1NC(=O)c1ccc2nccc(C)c2c1,0.8013
CN(C)C(CNC(=O)c1nccnc1N)c1cccc(F)c1,0.8001
Cn1nc(C(=O)Nc2sc3c(c2C#N)CCCC3)ccc1=O,0.7981
CN(C)Cc1ccc(NC(=O)c2oc3ccccc3c2CN(C)C)cc1Cl,0.7975
CC(=O)Nc1cccc(NC(=O)c2cccc(N3CC=CC3)c2)c1,0.7947
CN(C)c1ccc(C(=O)NCCc2cc3ccccc3o2)cc1,0.7924
CN(C)c1cc(CNC(=O)c2ccc3c(c2)[nH]c(=O)n3C2CCCC2)ccn1,0.7904
N[C@H]1CCN(C(=O)c2cc(C3CC3)nc3ccc(Cl)cc23)C1,0.7893
CNc1ccc(C(=O)N(Cc2ccc(C#N)cc2)Cc2cccc(F)c2)nc1,0.7878
CCN(CC)Cc1ccccc1CNc1nn2c(=O)cc(C)nc2s1,0.7875
Cc1cc(C(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)c2ccccc2n1,0.7866
Cc1csc(NC(=O)c2n[nH]c3ccccc23)n1,0.7861
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc2cc(Br)ccc2o1,0.7831
O=C(Nc1cc(F)ccc1F)C1CCN(c2nc3ccccc3o2)CC1,0.7828
COc1ccc(NC(=O)c2cc(C3CC3)[nH]n2)cn1,0.7812
O=C(Nc1ccccc1Oc1cccc(F)c1)C(=O)NC1CCc2cn[nH]c2C1,0.7804
COc1cccc(NC(=O)C2=Cc3ccccc3OC2)c1,0.7794
Cc1ccc(-c2nc(C(=O)Nc3ccc(F)c(C(N)=O)c3)cs2)o1,0.7775
COc1ccc2nc(NC(=O)c3cccnc3SC(F)F)sc2c1,0.7767
O=C(Nc1ccc(Cl)cc1)c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCOCC3)cc12,0.7766
O=C(CC1C(=O)Nc2ccccc2N1C(=O)c1ccco1)Nc1ccc(Cl)c(Cl)c1,0.7761
N#Cc1cccc(OCc2cn(-c3ccc(C(=O)N4CCC(C#N)CC4)cc3)nn2)c1,0.7735
NS(=O)(=O)c1cccc(NC(=O)C2CC(=O)N(c3cccc4ccccc34)C2)c1,0.7732
O=C1COc2ncc(C(=O)N3CCNC(c4ccccc4Cl)C3)cc2N1,0.773
CC(C)C(=O)Nc1cc(C(=O)N2CCC(c3cn[nH]c3)CC2)ccn1,0.7728
CC(NC(=O)c1cnc2n(c1=O)CCS2)c1ccc(-c2cccc(C#N)c2)cc1,0.7727
NC(=O)c1cnc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)s1,0.7722
O=C1CCc2cc(C(=O)NC3CCSc4ccccc43)ccc2N1,0.7717
Cc1[nH]c(=O)nc(SCC(=O)NC(C)c2ccccc2)c1C#N,0.7714
Cc1ccc(F)cc1NC(=O)C1Cc2ccccc2O1,0.7675
O=C(Nc1ccc(N2CCCS2(=O)=O)cc1)c1cccc(Cl)c1,0.7671
N#Cc1ccc(Oc2ncnc3sccc23)cc1,0.7653
CN(Cc1ccsc1)C(=O)Cn1cnc2ccc(Br)cc2c1=O,0.7652
CC(C)C(C(=O)Nc1nc2c(ccc3ccccc32)s1)N1CCCC1=O,0.765
Cc1cc(=O)[nH]c(-c2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2)n1,0.7637
Cc1ccc(NC(=O)CSc2nccn2-c2cccc(Cl)c2C)cc1S(N)(=O)=O,0.7637
CC(=O)Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,0.7623
Cc1ccc2ncn(Cc3ncc(-c4cccc(Cl)c4)o3)c(=O)c2c1,0.7619
CC(NC(=O)c1cc2ccc(F)cc2s1)c1ccc(S(N)(=O)=O)cc1,0.7614
CN(c1ccccc1)S(=O)(=O)c1cccc(NC(=O)c2ccc3[nH]cnc3c2)c1,0.7614
N#Cc1ccc(C(=O)N2CCc3ccccc3C2)cc1,0.7607
N#Cc1ccccc1CSc1n[nH]c(=O)n1CCc1ccccc1,0.759
Cc1nc(-c2ccccc2)oc1C(=O)N1CCCc2c(F)ccc(F)c21,0.7573
Cc1oc(-c2cccs2)nc1CC(=O)N1Cc2ccccc2CC1C(N)=O,0.7556
Cc1c(NC(=O)c2ccc3c(c2)OCCO3)cnn1-c1ccccc1F,0.7529
COc1ccc(-c2cncc(C(=O)N[C@@H]3CCc4c(C#N)cccc43)c2)c(C)c1,0.7503
Cc1sc2ncn(CC(=O)N(Cc3ccccc3)c3ccccc3)c(=O)c2c1C,0.7452
O=C(Nc1ccc(F)cc1)C1=Cc2ccccc2OC1,0.7445
CCn1c(NC(=O)c2ccc3c(c2)OCCO3)nc2ccccc21,0.7443
CC(=O)N1CC(OCC(=O)Nc2sc(-c3ccccc3)cc2C#N)C1,0.7441
CN1CCc2nc(NC(=O)C3CCCN(C(=O)c4ccc(Cl)cc4)C3)sc2C1,0.7435
CCOc1ncccc1C(=O)Nc1cccc(C#N)c1,0.7425
CC(C)[C@H](NC(=O)c1ccc2nccn2c1)C(=O)O,0.7424
CC(=O)c1cccc(OCc2cn(-c3ccc(C(=O)N4CCC(C#N)CC4)cc3)nn2)c1,0.7422
Cc1ccnc(NS(=O)(=O)c2cccc(CC#N)c2)n1,0.7417
O=c1oc2cc(Cl)ccc2n1Cc1cccc2cccnc12,0.7385
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,0.7362
CC(C)c1ccc(-n2cnnc2SCC(=O)N2CC3CC4CC3C2C4O)cc1,0.7352
Cc1ccc(N2CCCC(NC(=O)c3cc[nH]n3)C2=O)cc1,0.7345
CCn1c(SCC(=O)Nc2ccccc2)nc2ccccc2c1=O,0.7337
COc1cc(N2C(=O)c3ccccc3C2=O)c(Cl)cc1C(=O)OCC(=O)NCc1ccco1,0.7327
O=C(Nc1ccccn1)c1cc(S(=O)(=O)N2CC3CC4CC3C2C4O)c[nH]1,0.7324
Cn1cc(C(=O)Nc2ccc3c(c2)CCC3)c2ccccc21,0.7313
NC(=O)c1cccc(-c2nc(-c3ccc(N4CCCC4=O)cc3)cs2)c1,0.7311
O=C(c1c[nH]nc1-c1ccc(Cl)cc1)N1CCc2cnccc21,0.7292
O=C(Cn1ncc(=O)c2ccccc21)N1CCCC1c1cccc(Cl)c1,0.7287
Cc1ccc(F)c(NC(=O)c2ccc3ncccc3c2)c1,0.7283
C=CCN(Cc1cccc(C#N)c1)C(=O)c1cc(-c2ccncc2)on1,0.7281
O=C(Nc1ccc2[nH]ncc2c1)NC(c1ccccc1)C(F)(F)F,0.7278
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cnn(Cc2ccccc2Cl)c1,0.7273
Cc1ccsc1-c1cc(NC(=O)c2ccncc2)[nH]n1,0.7267
Cc1ccsc1-c1cc(NC(=O)c2cccnc2)[nH]n1,0.7267
Cc1c(-c2ccncc2)n[nH]c1NC(=O)c1ccc(-n2ccnn2)cc1,0.724
Cc1nc(C(C)C)oc1C(=O)N1CCCc2c(F)cccc21,0.7225
Cc1cccc(-n2cnc3cc(C(=O)NCc4cccc(CO)c4)ccc32)c1,0.7213
O=C(NC1CCOc2ccccc21)C1CC(=O)N(c2cc(F)cc(F)c2)C1,0.7209
O=C(Nc1nc(-c2ccccc2)cs1)c1cnccn1,0.7202
Cc1cc(Br)ccc1NC(=O)CC(NC(N)=O)c1ccccc1,0.7192
Cc1c(C(=O)N2CCc3ccccc32)oc2ccccc12,0.7184
Cc1cc2c(cc1NC(=O)NCC1Cc3ccccc31)OCO2,0.7183
CN(Cc1ccsc1)C(=O)CSc1nc2ccccc2c(=O)n1Cc1cccnc1,0.7183
O=C(c1cc2ccc(OC(F)(F)F)cc2[nH]1)N1CCC(c2ccc(O)cc2)CC1,0.7181
CC(=O)Nc1cc(S(=O)(=O)Nc2ccc3c(c2)CCC3)ccc1F,0.7172
Cc1ccc(NC(=O)c2cccc(F)c2)c(-c2nc3ccccc3nc2O)c1,0.7169
N#Cc1cccc(OCCn2cnc3c(F)cc(Br)cc3c2=O)c1,0.7168
O=C1CN(C(=O)Cc2c(F)cccc2Cl)c2ccccc2N1,0.7155
Cc1ccc(S(=O)(=O)NCc2ccco2)cc1C(=O)N1CCc2ccccc21,0.7154
O=C(Nc1cccnc1)C1CCN(C(=O)c2ccc(-c3ccc(F)cc3)o2)CC1,0.7148
O=C(NC1CCCC1)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,0.714
Cc1ccc2cc(C(=O)N3C[C@H](F)C[C@H]3C(N)=O)ccc2n1,0.7129
CCn1c(NC(=O)c2ccncn2)nc2ccccc21,0.7121
C=CCNc1nc(-c2ccc(SC)c(NC(C)=O)c2)cs1,0.7113
Cc1cccnc1NC(=O)c1oc2c(ccc3ccccc32)c1C,0.711
O=C(Nc1cccc(NC(=O)c2ccncc2)c1)c1ccccc1,0.7092
Cc1cc(C)c2c(C)c(C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)sc2n1,0.7091
Cc1ccc(N(CCC#N)C(=O)c2ncoc2-c2cccs2)cc1,0.7086
CC(C)Cc1cc(C(=O)N[C@H]2CCO[C@@H]2c2nccn2C)[nH]n1,0.7079
Cc1cc(N2CCN(C(=O)COc3ccc(Cl)cc3C)CC2)n2ncnc2n1,0.7071
O=C(NC1CCCc2[nH]c(=O)ccc21)c1cc(C2CC2)nc2ccc(Cl)cc12,0.7052
CSc1nccn1-c1cccc(C(=O)Nc2ncccc2O)c1,0.7038
Cc1cc2oc(=O)cc(CSc3nc(N)cc(N)n3)c2cc1C(C)C,0.7038
Cn1nccc1[C@@H]1OCC[C@H]1CNC(=O)c1cc[nH]n1,0.7015
CN(Cc1ccccc1N1CCCC1)C(=O)Cn1cnc2ccccc2c1=O,0.7008
N#Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)NC3=NCCC3)cc2)cc1,0.7
O=C(c1cccc(N2CCCS2(=O)=O)c1)N1CCc2c(F)cc(F)cc21,0.6986
N#Cc1cc(NC(=O)C2CCCN(Cc3ccccn3)C2)ccc1F,0.6983
CC(=O)Nc1ccc(CCNc2ncnc3ccccc23)cc1,0.6962
CN(C(=O)c1ccc(Cl)c(Cl)c1)c1nc2ccccc2o1,0.6958
O=c1c2ccsc2ncn1CCOc1ccccc1Cl,0.6958
Cc1ccc(-c2csc3ncn(Cc4ccc5c(c4)OCO5)c(=O)c23)s1,0.6956
N#Cc1ccc(OCC(=O)N2CCCC2c2ccc3c(c2)OCCO3)cc1,0.6945
Cc1nc2cc(NC(=O)N3CCN(c4nccs4)CC3)ccc2o1,0.694
COC(=O)C1C2c3ccccc3OC1(C)N=c1sc(=Cc3ccc(C)o3)c(=O)n12,0.6929
Cc1ccc(C(=O)Nc2cccc(S(=O)(=O)NC3CC3)c2)cn1,0.6925
CC1Sc2ccc(C(=O)N3CCCC3c3nc4ccccc4s3)cc2NC1=O,0.6922
O=C(c1c[nH]nc1C1CCOC1)N1CCOC(c2cccc(O)c2)C1,0.6917
Cc1ccc(-n2c(SC(C)C(N)=O)nc3ccccc3c2=O)cc1,0.6905
CC(NC(=O)Cn1cnc2sc(-c3ccccc3)cc2c1=O)c1ccccn1,0.6905
O=C(Nc1cccc(-n2ccc(C(=O)O)n2)c1)c1cc(Cl)cc(Cl)c1,0.6897
Cc1cc(NC(=O)c2csc(-c3ccccc3)n2)no1,0.6893
CCNC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(F)cc1,0.6885
CC(C)c1cccc(C(C)C)c1NC(=O)CCn1cnc2c(cnn2C)c1=O,0.687
Cc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccc(N3CCCS3(=O)=O)cc2)cs1,0.6867
COc1ccc(-c2ccnc(C3CCN(C(=O)C(N)CCCC#N)CC3)n2)cc1,0.6861
O=c1cc(NCc2ccccc2F)nc2ccccn12,0.6852
CC(NC(=O)Cn1cnc2sccc2c1=O)c1ccc(-n2ccnc2)cc1,0.685
Cc1nc(-c2ccccn2)sc1C(=O)Nc1cnc2ccccc2c1,0.6834
COc1ccccc1-c1csc(NC(=O)c2cccc([N+](=O)[O-])c2)n1,0.6824
Cc1cccc(N2CCN(C(=O)c3cccc(C#N)c3)CC2)c1C,0.682
Cc1nn(CC(=O)Nc2ccc(Cl)c3ncccc23)c(=O)c2ccccc12,0.6819
O=C(NCc1nnc2ccc(C(F)(F)F)cn12)c1ccc([N+](=O)[O-])cc1,0.6813
CN(CC(=O)Nc1ccc2c(c1)OCCO2)S(=O)(=O)c1cccc(C#N)c1,0.6809
NC(=O)c1cccc(Oc2ncnc3ccccc23)c1,0.6794
COc1ccc(C(=O)Nc2nc3ccccc3[nH]2)c(F)c1,0.6786
Cn1c(C(=O)NC[C@@H]2CCO[C@@H]2c2ncn[nH]2)c(Cl)c2ccccc21,0.6782
CS(=O)(=O)c1cccc(C(=O)Nc2cccc(-c3nc4ccccc4[nH]3)c2)c1,0.6772
Cc1ccc(N2CCCC(NC(=O)c3ccc[nH]3)C2=O)cc1,0.6772
O=C(Nc1ccncc1F)c1cc2c(s1)-c1ccccc1CC2,0.6769
C[C@H](NC(=O)c1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1)c1nc2ccccc2[nH]1,0.6729
O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(Nc2ncccn2)c1,0.6724
CCn1c(=O)c(=O)[nH]c2cc(C(=O)NCc3ccc(F)cc3)ccc21,0.6715
Cc1cnn(CCCNc2nc3c(cnn3-c3ccccc3)c(=O)[nH]2)c1,0.6701
